chunk;timestamp;value
0;5472191619424;0.00573128
0;5472191691104;0.00561401
0;5472191762784;0.0054999
0;5472191834464;0.00538883
0;5472191906144;0.00528071
0;5472191977824;0.00517544
0;5472192049504;0.00507293
0;5472192121184;0.00497309
0;5472192192864;0.00487583
0;5472192264544;0.00478108
0;5472192336224;0.00468875
0;5472192407904;0.00459876
0;5472192479584;0.00451104
0;5472192551264;0.00442553
0;5472192622944;0.00434215
0;5472192694624;0.00426084
0;5472192766304;0.00418153
0;5472192837984;0.00410416
0;5472192909664;0.00402868
0;5472192981344;0.00395503
0;5472193053024;0.00388315
0;5472193124704;0.00381299
0;5472193196384;0.0037445
0;5472193268064;0.00367763
0;5472193339744;0.00361234
0;5472193411424;0.00354857
0;5472193483104;0.00348629
0;5472193554784;0.00342544
0;5472193626464;0.003366
0;5472193698144;0.00330792
0;5472193769824;0.00325115
0;5472193841504;0.00319568
0;5472193913184;0.00314145
0;5472193984864;0.00308843
0;5472194056544;0.00303659
0;5472194128224;0.00298591
0;5472194199904;0.00293633
0;5472194271584;0.00288785
0;5472194343264;0.00284042
0;5472194414944;0.00279401
0;5472194486624;0.00274861
0;5472194558304;0.00270418
0;5472194629984;0.0026607
0;5472194701664;0.00261814
0;5472194773344;0.00257648
0;5472194845024;0.0025357
0;5472194916704;0.00249576
0;5472194988384;0.00245666
0;5472195060064;0.00241837
0;5472195131744;0.00238086
0;5472195203424;0.00234413
0;5472195275104;0.00230814
0;5472195346784;0.00227288
0;5472195418464;0.00223833
0;5472195490144;0.00220448
0;5472195561824;0.0021713
0;5472195633504;0.00213879
0;5472195705184;0.00210691
0;5472195776864;0.00207567
0;5472195848544;0.00204503
0;5472195920224;0.00201499
0;5472195991904;0.00198554
0;5472196063584;0.00195666
0;5472196135264;0.00192833
0;5472196206944;0.00190054
0;5472196278624;0.00187328
0;5472196350304;0.00184654
0;5472196421984;0.0018203
0;5472196493664;0.00179456
0;5472196565344;0.0017693
0;5472196637024;0.00174451
0;5472196708704;0.00172018
0;5472196780384;0.00169629
0;5472196852064;0.00167285
0;5472196923744;0.00164983
0;5472196995424;0.00162723
0;5472197067104;0.00160504
